sample,time_s,voltage_v,pwm_state
153,0.000765,0.398901104927063,0
154,0.00077,0.3916483521461487,0
155,0.000775,0.4214651882648468,0
156,0.00078,0.38197800517082214,0
157,0.000785,0.36666667461395264,0
158,0.00079,0.36586079001426697,0
159,0.000795,0.372307687997818,0
160,0.0008,0.378754585981369,0
161,0.000805,0.36666667461395264,0
162,0.00081,0.34813186526298523,0
163,0.000815,0.3763369917869568,0
164,0.00082,0.40454211831092834,0
165,0.000825,0.39970695972442627,0
166,0.00083,0.3763369917869568,0
167,0.000835,0.35941392183303833,0
168,0.00084,0.3755311369895935,0
169,0.000845,0.3715018332004547,0
170,0.00085,0.3682783842086792,0
171,0.000855,0.37391939759254456,0
172,0.00086,0.3916483521461487,0
173,0.000865,0.36666667461395264,0
174,0.00087,0.4101831316947937,1
175,0.000875,0.4279120862483978,1
176,0.00088,0.4335530996322632,1
177,0.000885,0.43113553524017334,1
178,0.00089,0.4053479731082916,1
179,0.000895,0.38923075795173645,0
180,0.0009,0.3747252821922302,0
181,0.000905,0.38197800517082214,0
182,0.00091,0.4053479731082916,0
183,0.000915,0.3876190483570099,0
184,0.00092,0.38117215037345886,0
185,0.000925,0.39970695972442627,0
186,0.00093,0.3956776559352875,0
187,0.000935,0.36263737082481384,0
188,0.00094,0.372307687997818,0
189,0.000945,0.37794870138168335,0
190,0.00095,0.3650549352169037,0
191,0.000955,0.41098901629447937,0
192,0.00096,0.3747252821922302,0
193,0.000965,0.3715018332004547,0
194,0.00097,0.3843955993652344,0
195,0.000975,0.3578021824359894,0
196,0.00098,0.38520145416259766,0
197,0.000985,0.41179487109184265,0
198,0.00099,0.40776556730270386,0
199,0.000995,0.3868131935596466,0
200,0.001,0.38117215037345886,0
201,0.001005,0.3690842390060425,0
202,0.00101,0.38600730895996094,0
203,0.001015,0.378754585981369,0
204,0.00102,0.39003661274909973,0
205,0.001025,0.3763369917869568,0
206,0.00103,0.37391939759254456,0
207,0.001035,0.3529670238494873,0
208,0.00104,0.3876190483570099,0
209,0.001045,0.35457876324653625,0
210,0.00105,0.3827838897705078,0
211,0.001055,0.39648351073265076,0
212,0.00106,0.4021245241165161,0
213,0.001065,0.3747252821922302,0
214,0.00107,0.3876190483570099,0
215,0.001075,0.39970695972442627,0
216,0.00108,0.37794870138168335,0
217,0.001085,0.372307687997818,0
218,0.00109,0.3868131935596466,0
219,0.001095,0.39970695972442627,0
220,0.0011,0.38520145416259766,0
221,0.001105,0.39245420694351196,0
222,0.00111,0.37391939759254456,0
223,0.001115,0.38520145416259766,0
224,0.00112,0.38117215037345886,0
225,0.001125,0.38923075795173645,0
226,0.00113,0.38197800517082214,0
227,0.001135,0.3876190483570099,0
228,0.00114,0.3843955993652344,0
229,0.001145,0.38600730895996094,0
230,0.00115,0.40051281452178955,0
231,0.001155,0.3868131935596466,0
232,0.00116,0.3763369917869568,0
233,0.001165,0.37391939759254456,0
234,0.00117,0.3803662955760956,0
235,0.001175,0.3908424973487854,0
236,0.00118,0.37714284658432007,0
237,0.001185,0.3690842390060425,0
238,0.00119,0.38197800517082214,0
239,0.001195,0.3747252821922302,0
240,0.0012,0.3876190483570099,0
241,0.001205,0.372307687997818,0
242,0.00121,0.3868131935596466,0
243,0.001215,0.3908424973487854,0
244,0.00122,0.38520145416259766,0
245,0.001225,0.36666667461395264,0
246,0.00123,0.3578021824359894,0
247,0.001235,0.38600730895996094,0
248,0.00124,0.3827838897705078,0
249,0.001245,0.3916483521461487,0
250,0.00125,0.3843955993652344,0
251,0.001255,0.38117215037345886,0
252,0.00126,0.3868131935596466,0
253,0.001265,0.38923075795173645,0
254,0.00127,0.3843955993652344,0
255,0.001275,0.4021245241165161,0
256,0.00128,0.3682783842086792,0
257,0.001285,0.3747252821922302,0
258,0.00129,0.37794870138168335,0
259,0.001295,0.39326006174087524,0
260,0.0013,0.38520145416259766,0
261,0.001305,0.3827838897705078,0
262,0.00131,0.3827838897705078,0
263,0.001315,0.3908424973487854,0
264,0.00132,0.3843955993652344,0
265,0.001325,0.3827838897705078,0
266,0.00133,0.38520145416259766,0
267,0.001335,0.38842490315437317,0
268,0.00134,0.3835897445678711,0
269,0.001345,0.3843955993652344,0
270,0.00135,0.38842490315437317,0
271,0.001355,0.37391939759254456,0
272,0.00136,0.38600730895996094,0
273,0.001365,0.3731135427951813,0
274,0.00137,0.372307687997818,0
275,0.001375,0.3956776559352875,0
276,0.00138,0.39970695972442627,0
277,0.001385,0.39003661274909973,0
278,0.00139,0.3843955993652344,0
279,0.001395,0.38117215037345886,0
280,0.0014,0.3868131935596466,0
281,0.001405,0.36989009380340576,0
282,0.00141,0.3835897445678711,0
283,0.001415,0.3747252821922302,0
284,0.00142,0.39970695972442627,0
285,0.001425,0.39970695972442627,0
286,0.00143,0.38600730895996094,0
287,0.001435,0.3618314862251282,0
288,0.00144,0.37391939759254456,0
289,0.001445,0.38600730895996094,0
290,0.00145,0.3843955993652344,0
291,0.001455,0.39970695972442627,0
292,0.00146,0.38842490315437317,0
293,0.001465,0.39970695972442627,0
294,0.00147,0.39970695972442627,0
295,0.001475,0.37391939759254456,0
296,0.00148,0.36989009380340576,0
297,0.001485,0.39728936553001404,0
298,0.00149,0.38923075795173645,0
299,0.001495,0.3843955993652344,0
300,0.0015,0.3956776559352875,0
301,0.001505,0.372307687997818,0
302,0.00151,0.3835897445678711,0
303,0.001515,0.39970695972442627,0
304,0.00152,0.37391939759254456,0
305,0.001525,0.38197800517082214,0
306,0.00153,0.3763369917869568,0
307,0.001535,0.38520145416259766,0
308,0.00154,0.37391939759254456,0
309,0.001545,0.3795604407787323,0
310,0.00155,0.37391939759254456,0
311,0.001555,0.3763369917869568,0
312,0.00156,0.3747252821922302,0
313,0.001565,0.3948718011379242,0
314,0.00157,0.38600730895996094,0
315,0.001575,0.3916483521461487,0
316,0.00158,0.3795604407787323,0
317,0.001585,0.3980952203273773,0
318,0.00159,0.40857142210006714,0
319,0.001595,0.37391939759254456,0
320,0.0016,0.3843955993652344,0
321,0.001605,0.39003661274909973,0
322,0.00161,0.3747252821922302,0
323,0.001615,0.39648351073265076,0
324,0.00162,0.35860806703567505,0
325,0.001625,0.37391939759254456,0
326,0.00163,0.3763369917869568,0
327,0.001635,0.3618314862251282,0
328,0.00164,0.40131866931915283,0
329,0.001645,0.39728936553001404,0
330,0.00165,0.3876190483570099,0
331,0.001655,0.3908424973487854,0
332,0.00166,0.36989009380340576,0
333,0.001665,0.372307687997818,0
334,0.00167,0.3868131935596466,0
335,0.001675,0.36989009380340576,0
336,0.00168,0.36989009380340576,0
337,0.001685,0.36989009380340576,0
338,0.00169,0.3690842390060425,0
339,0.001695,0.40454211831092834,0
340,0.0017,0.3690842390060425,0
341,0.001705,0.3763369917869568,0
342,0.00171,0.3868131935596466,0
343,0.001715,0.36989009380340576,0
344,0.00172,0.37794870138168335,0
345,0.001725,0.3868131935596466,0
346,0.00173,0.3795604407787323,0
347,0.001735,0.38923075795173645,0
348,0.00174,0.39970695972442627,0
349,0.001745,0.39970695972442627,0
350,0.00175,0.398901104927063,0
351,0.001755,0.38600730895996094,0
352,0.00176,0.3827838897705078,0
353,0.001765,0.37794870138168335,0
354,0.00177,0.3715018332004547,0
355,0.001775,0.3763369917869568,0
356,0.00178,0.37794870138168335,0
357,0.001785,0.372307687997818,0
358,0.00179,0.3803662955760956,0
359,0.001795,0.3827838897705078,0
360,0.0018,0.37391939759254456,0
361,0.001805,0.3916483521461487,0
362,0.00181,0.38117215037345886,0
363,0.001815,0.38600730895996094,0
364,0.00182,0.39648351073265076,0
365,0.001825,0.3755311369895935,0
366,0.00183,0.37391939759254456,0
367,0.001835,0.3561904728412628,0
368,0.00184,0.398901104927063,0
369,0.001845,0.39245420694351196,0
370,0.00185,0.37714284658432007,0
371,0.001855,0.3908424973487854,0
372,0.00186,0.39728936553001404,0
373,0.001865,0.3715018332004547,0
374,0.00187,0.37714284658432007,0
375,0.001875,0.39326006174087524,0
376,0.00188,0.3642490804195404,0
377,0.001885,0.372307687997818,0
378,0.00189,0.40131866931915283,0
379,0.001895,0.3956776559352875,0
380,0.0019,0.3980952203273773,0
381,0.001905,0.3980952203273773,0
382,0.00191,0.38520145416259766,0
383,0.001915,0.3843955993652344,0
384,0.00192,0.4069597125053406,0
385,0.001925,0.38600730895996094,0
386,0.00193,0.3827838897705078,0
387,0.001935,0.3827838897705078,0
388,0.00194,0.36989009380340576,0
389,0.001945,0.38117215037345886,0
390,0.00195,0.37391939759254456,0
391,0.001955,0.3827838897705078,0
392,0.00196,0.39245420694351196,0
393,0.001965,0.3868131935596466,0
394,0.00197,0.3868131935596466,0
395,0.001975,0.3763369917869568,0
396,0.00198,0.3956776559352875,0
397,0.001985,0.40776556730270386,0
398,0.00199,0.3876190483570099,0
399,0.001995,0.38842490315437317,0
400,0.002,0.38197800517082214,0
401,0.002005,0.3980952203273773,0
402,0.00201,0.3827838897705078,0
403,0.002015,0.3916483521461487,0
404,0.00202,0.3868131935596466,0
405,0.002025,0.3747252821922302,0
406,0.00203,0.38117215037345886,0
407,0.002035,0.38600730895996094,0
408,0.00204,0.38197800517082214,0
409,0.002045,0.3916483521461487,0
410,0.00205,0.38117215037345886,0
411,0.002055,0.40131866931915283,0
412,0.00206,0.3763369917869568,0
413,0.002065,0.3916483521461487,0
414,0.00207,0.39648351073265076,0
415,0.002075,0.44644686579704285,1
416,0.00208,0.43435895442962646,1
417,0.002085,0.41179487109184265,1
418,0.00209,0.41179487109184265,1
419,0.002095,0.4327472448348999,1
420,0.0021,0.37391939759254456,0
421,0.002105,0.39970695972442627,0
422,0.00211,0.4053479731082916,0
423,0.002115,0.3827838897705078,0
424,0.00212,0.3763369917869568,0
425,0.002125,0.38923075795173645,0
426,0.00213,0.3876190483570099,0
427,0.002135,0.39728936553001404,0
428,0.00214,0.37794870138168335,0
429,0.002145,0.3843955993652344,0
430,0.00215,0.37794870138168335,0
431,0.002155,0.39728936553001404,0
432,0.00216,0.398901104927063,0
433,0.002165,0.3908424973487854,0
434,0.00217,0.37391939759254456,0
435,0.002175,0.378754585981369,0
436,0.00218,0.3731135427951813,0
437,0.002185,0.3956776559352875,0
438,0.00219,0.39970695972442627,0
439,0.002195,0.38520145416259766,0
440,0.0022,0.3731135427951813,0
441,0.002205,0.3876190483570099,0
442,0.00221,0.39970695972442627,0
443,0.002215,0.39970695972442627,0
444,0.00222,0.37391939759254456,0
445,0.002225,0.38842490315437317,0
446,0.00223,0.39970695972442627,0
447,0.002235,0.3908424973487854,0
448,0.00224,0.37391939759254456,0
449,0.002245,0.3715018332004547,0
450,0.00225,0.3843955993652344,0
451,0.002255,0.3916483521461487,0
452,0.00226,0.41179487109184265,0
453,0.002265,0.37714284658432007,0
454,0.00227,0.40454211831092834,0
455,0.002275,0.3940659165382385,0
456,0.00228,0.39245420694351196,0
457,0.002285,0.3980952203273773,0
458,0.00229,0.39648351073265076,0
459,0.002295,0.36989009380340576,0
460,0.0023,0.3763369917869568,0
461,0.002305,0.37391939759254456,0
462,0.00231,0.41098901629447937,0
463,0.002315,0.38600730895996094,0
464,0.00232,0.3940659165382385,0
465,0.002325,0.40051281452178955,0
466,0.00233,0.39728936553001404,0
467,0.002335,0.39970695972442627,0
468,0.00234,0.40373626351356506,0
469,0.002345,0.35860806703567505,0
470,0.00235,0.38600730895996094,0
471,0.002355,0.3868131935596466,0
472,0.00236,0.38520145416259766,0
473,0.002365,0.3908424973487854,0
474,0.00237,0.39728936553001404,0
475,0.002375,0.3650549352169037,0
476,0.00238,0.3827838897705078,0
477,0.002385,0.4021245241165161,0
478,0.00239,0.3843955993652344,0
479,0.002395,0.38842490315437317,0
480,0.0024,0.38197800517082214,0
481,0.002405,0.38923075795173645,0
482,0.00241,0.3843955993652344,0
483,0.002415,0.39970695972442627,0
484,0.00242,0.38600730895996094,0
485,0.002425,0.3948718011379242,0
486,0.00243,0.3827838897705078,0
487,0.002435,0.3868131935596466,0
488,0.00244,0.3980952203273773,0
489,0.002445,0.38520145416259766,0
490,0.00245,0.378754585981369,0
491,0.002455,0.38117215037345886,0
492,0.00246,0.40051281452178955,0
493,0.002465,0.378754585981369,0
494,0.00247,0.3956776559352875,0
495,0.002475,0.3868131935596466,0
496,0.00248,0.3980952203273773,0
497,0.002485,0.37391939759254456,0
498,0.00249,0.398901104927063,0
499,0.002495,0.37391939759254456,0
500,0.0025,0.3948718011379242,0
501,0.002505,0.39003661274909973,0
502,0.00251,0.38197800517082214,0
503,0.002515,0.3876190483570099,0
504,0.00252,0.39245420694351196,0
505,0.002525,0.3956776559352875,0
506,0.00253,0.3908424973487854,0
507,0.002535,0.38923075795173645,0
508,0.00254,0.37391939759254456,0
509,0.002545,0.3747252821922302,0
510,0.00255,0.3876190483570099,0
511,0.002555,0.38520145416259766,0
512,0.00256,0.40373626351356506,0
513,0.002565,0.3948718011379242,0
514,0.00257,0.38197800517082214,0
515,0.002575,0.37391939759254456,0
516,0.00258,0.4061538279056549,0
517,0.002585,0.40776556730270386,0
518,0.00259,0.3948718011379242,0
519,0.002595,0.3827838897705078,0
520,0.0026,0.38520145416259766,0
521,0.002605,0.3747252821922302,0
522,0.00261,0.4021245241165161,0
523,0.002615,0.38197800517082214,0
524,0.00262,0.3868131935596466,0
525,0.002625,0.39003661274909973,0
526,0.00263,0.40051281452178955,0
527,0.002635,0.38197800517082214,0
528,0.00264,0.3948718011379242,0
529,0.002645,0.38923075795173645,0
530,0.00265,0.3747252821922302,0
531,0.002655,0.38923075795173645,0
532,0.00266,0.3795604407787323,0
533,0.002665,0.41179487109184265,0
534,0.00267,0.398901104927063,0
535,0.002675,0.39003661274909973,0
536,0.00268,0.38923075795173645,0
537,0.002685,0.3908424973487854,0
538,0.00269,0.37794870138168335,0
539,0.002695,0.38520145416259766,0
540,0.0027,0.3868131935596466,0
541,0.002705,0.38600730895996094,0
542,0.00271,0.38600730895996094,0
543,0.002715,0.3916483521461487,0
544,0.00272,0.40051281452178955,0
545,0.002725,0.38117215037345886,0
546,0.00273,0.3827838897705078,0
547,0.002735,0.38520145416259766,0
548,0.00274,0.3908424973487854,0
549,0.002745,0.39245420694351196,0
550,0.00275,0.39970695972442627,0
551,0.002755,0.3980952203273773,0
552,0.00276,0.3916483521461487,0
553,0.002765,0.38520145416259766,0
554,0.00277,0.3868131935596466,0
555,0.002775,0.38923075795173645,0
556,0.00278,0.3876190483570099,0
557,0.002785,0.39245420694351196,0
558,0.00279,0.38923075795173645,0
559,0.002795,0.38520145416259766,0
560,0.0028,0.40051281452178955,0
561,0.002805,0.3795604407787323,0
562,0.00281,0.3980952203273773,0
563,0.002815,0.40373626351356506,0
564,0.00282,0.378754585981369,0
565,0.002825,0.39245420694351196,0
566,0.00283,0.38600730895996094,0
567,0.002835,0.3876190483570099,0
568,0.00284,0.3755311369895935,0
569,0.002845,0.3827838897705078,0
570,0.00285,0.39326006174087524,0
571,0.002855,0.3763369917869568,0
572,0.00286,0.3956776559352875,0
573,0.002865,0.3827838897705078,0
574,0.00287,0.38842490315437317,0
575,0.002875,0.372307687997818,0
576,0.00288,0.38117215037345886,0
577,0.002885,0.398901104927063,0
578,0.00289,0.3843955993652344,0
579,0.002895,0.3948718011379242,0
580,0.0029,0.39728936553001404,0
581,0.002905,0.39970695972442627,0
582,0.00291,0.38842490315437317,0
583,0.002915,0.4053479731082916,0
584,0.00292,0.39970695972442627,0
585,0.002925,0.3827838897705078,0
586,0.00293,0.3827838897705078,0
587,0.002935,0.39728936553001404,0
588,0.00294,0.3843955993652344,0
589,0.002945,0.39970695972442627,0
590,0.00295,0.4021245241165161,0
591,0.002955,0.3956776559352875,0
592,0.00296,0.38923075795173645,0
593,0.002965,0.3731135427951813,0
594,0.00297,0.4101831316947937,0
595,0.002975,0.378754585981369,0
596,0.00298,0.3827838897705078,0
597,0.002985,0.3948718011379242,0
598,0.00299,0.3980952203273773,0
599,0.002995,0.3908424973487854,0
600,0.003,0.37391939759254456,0
601,0.003005,0.39245420694351196,0
602,0.00301,0.3876190483570099,0
603,0.003015,0.3868131935596466,0
604,0.00302,0.3948718011379242,0
605,0.003025,0.39245420694351196,0
606,0.00303,0.37391939759254456,0
607,0.003035,0.3876190483570099,0
608,0.00304,0.3868131935596466,0
609,0.003045,0.3868131935596466,0
610,0.00305,0.4093772768974304,0
611,0.003055,0.40776556730270386,0
612,0.00306,0.38197800517082214,0
613,0.003065,0.38842490315437317,0
614,0.00307,0.38117215037345886,0
615,0.003075,0.39245420694351196,0
616,0.00308,0.39003661274909973,0
617,0.003085,0.38197800517082214,0
618,0.00309,0.39003661274909973,0
619,0.003095,0.3827838897705078,0
620,0.0031,0.36989009380340576,0
621,0.003105,0.39728936553001404,0
622,0.00311,0.3940659165382385,0
623,0.003115,0.3940659165382385,0
624,0.00312,0.37391939759254456,0
625,0.003125,0.3843955993652344,0
626,0.00313,0.38600730895996094,0
627,0.003135,0.39245420694351196,0
628,0.00314,0.38197800517082214,0
629,0.003145,0.3876190483570099,0
630,0.00315,0.37794870138168335,0
631,0.003155,0.38923075795173645,0
632,0.00316,0.3634432256221771,0
633,0.003165,0.4021245241165161,0
634,0.00317,0.38600730895996094,0
635,0.003175,0.3690842390060425,0
636,0.00318,0.39970695972442627,0
637,0.003185,0.38600730895996094,0
638,0.00319,0.3980952203273773,0
639,0.003195,0.36586079001426697,0
640,0.0032,0.4069597125053406,0
641,0.003205,0.39326006174087524,0
642,0.00321,0.38117215037345886,0
643,0.003215,0.3916483521461487,0
644,0.00322,0.3763369917869568,0
645,0.003225,0.372307687997818,0
646,0.00323,0.39970695972442627,0
647,0.003235,0.38923075795173645,0
648,0.00324,0.40454211831092834,0
649,0.003245,0.378754585981369,0
650,0.00325,0.39003661274909973,0
651,0.003255,0.39728936553001404,0
652,0.00326,0.39245420694351196,0
653,0.003265,0.3908424973487854,0
654,0.00327,0.40131866931915283,0
655,0.003275,0.3731135427951813,0
656,0.00328,0.3843955993652344,0
657,0.003285,0.3876190483570099,0
658,0.00329,0.4021245241165161,0
659,0.003295,0.38600730895996094,0
660,0.0033,0.3908424973487854,0
661,0.003305,0.38520145416259766,0
662,0.00331,0.40051281452178955,0
663,0.003315,0.38842490315437317,0
664,0.00332,0.3835897445678711,0
665,0.003325,0.40454211831092834,0
666,0.00333,0.37391939759254456,0
667,0.003335,0.3795604407787323,0
668,0.00334,0.4029304087162018,0
669,0.003345,0.3956776559352875,0
670,0.00335,0.3835897445678711,0
671,0.003355,0.37714284658432007,0
672,0.00336,0.3827838897705078,0
673,0.003365,0.38923075795173645,0
674,0.00337,0.3868131935596466,0
675,0.003375,0.38842490315437317,0
676,0.00338,0.3795604407787323,0
677,0.003385,0.38117215037345886,0
678,0.00339,0.3956776559352875,0
679,0.003395,0.378754585981369,0
680,0.0034,0.372307687997818,0
681,0.003405,0.378754585981369,0
682,0.00341,0.40373626351356506,0
683,0.003415,0.3827838897705078,0
684,0.00342,0.3843955993652344,0
685,0.003425,0.38117215037345886,0
686,0.00343,0.39648351073265076,0
687,0.003435,0.39970695972442627,0
688,0.00344,0.39970695972442627,0
689,0.003445,0.4053479731082916,0
690,0.00345,0.37391939759254456,0
691,0.003455,0.39245420694351196,0
692,0.00346,0.39003661274909973,0
693,0.003465,0.38117215037345886,0
694,0.00347,0.4021245241165161,0
695,0.003475,0.3868131935596466,0
696,0.00348,0.39326006174087524,0
697,0.003485,0.3908424973487854,0
698,0.00349,0.37714284658432007,0
699,0.003495,0.41179487109184265,0
700,0.0035,0.3876190483570099,0
701,0.003505,0.3803662955760956,0
702,0.00351,0.4053479731082916,0
703,0.003515,0.3868131935596466,0
704,0.00352,0.3763369917869568,0
705,0.003525,0.3916483521461487,0
706,0.00353,0.3835897445678711,0
707,0.003535,0.4029304087162018,0
708,0.00354,0.3747252821922302,0
709,0.003545,0.39970695972442627,0
710,0.00355,0.3843955993652344,0
711,0.003555,0.4021245241165161,0
712,0.00356,0.38117215037345886,0
713,0.003565,0.3956776559352875,0
714,0.00357,0.3690842390060425,0
715,0.003575,0.37391939759254456,0
716,0.00358,0.3827838897705078,0
717,0.003585,0.37391939759254456,0
718,0.00359,0.39245420694351196,0
719,0.003595,0.39970695972442627,0
720,0.0036,0.3956776559352875,0
721,0.003605,0.398901104927063,0
722,0.00361,0.38600730895996094,0
723,0.003615,0.3948718011379242,0
724,0.00362,0.3948718011379242,0
725,0.003625,0.3916483521461487,0
726,0.00363,0.38197800517082214,0
727,0.003635,0.3940659165382385,0
728,0.00364,0.3868131935596466,0
729,0.003645,0.37794870138168335,0
730,0.00365,0.38923075795173645,0
731,0.003655,0.378754585981369,0
732,0.00366,0.38520145416259766,0
733,0.003665,0.398901104927063,0
734,0.00367,0.3868131935596466,0
735,0.003675,0.38600730895996094,0
736,0.00368,0.3827838897705078,0
737,0.003685,0.3843955993652344,0
738,0.00369,0.3948718011379242,0
739,0.003695,0.39970695972442627,0
740,0.0037,0.38197800517082214,0
741,0.003705,0.37794870138168335,0
742,0.00371,0.3795604407787323,0
743,0.003715,0.3908424973487854,0
744,0.00372,0.3956776559352875,0
745,0.003725,0.39245420694351196,0
746,0.00373,0.38520145416259766,0
747,0.003735,0.3948718011379242,0
748,0.00374,0.3835897445678711,0
749,0.003745,0.40776556730270386,0
750,0.00375,0.37391939759254456,0
751,0.003755,0.39648351073265076,0
752,0.00376,0.37391939759254456,0
753,0.003765,0.3843955993652344,0
754,0.00377,0.3956776559352875,0
755,0.003775,0.39728936553001404,0
756,0.00378,0.3827838897705078,0
757,0.003785,0.3634432256221771,0
758,0.00379,0.3763369917869568,0
759,0.003795,0.39003661274909973,0
760,0.0038,0.3835897445678711,0
761,0.003805,0.37391939759254456,0
762,0.00381,0.3763369917869568,0
763,0.003815,0.39728936553001404,0
764,0.00382,0.39970695972442627,0
765,0.003825,0.39003661274909973,0
766,0.00383,0.38923075795173645,0
767,0.003835,0.3980952203273773,0
768,0.00384,0.3876190483570099,0
769,0.003845,0.3827838897705078,0
770,0.00385,0.38842490315437317,0
771,0.003855,0.3876190483570099,0
772,0.00386,0.3908424973487854,0
773,0.003865,0.3956776559352875,0
774,0.00387,0.3835897445678711,0
775,0.003875,0.38600730895996094,0
